,Product URL,Product Name,Product Price,Rating,Number of reviews,Product Dimensions,Date First Available,Manufacturer,ASIN,Country of Origin,Department,Packer,Importer,Item Weight,Item Dimensions LxWxH,Net Quantity,Generic Name,Color,Shipping Weight,Item Model Number,Item Part Number,Primary material,Capacity,What is in the box?,Item Shape,Footboard upholstery,Imported By,Item model number,Included Components,Is Discontinued By Manufacturer,Brand,Model,Special Features,Mounting Hardware,Batteries Required,Material,Series,Colour,Item Height,Item Width,Standing screen display size,Item part number,Age Range,Batteries Included,Handle Type,Material Type,Outer Material,Season,Size,Sport,Style,Model Number,Target gender,Additional product features,Number of items,Batteries required,Manufacturer recommended age,Are Batteries Included,Best,,Batteries,Compatible Devices,Package Dimensions,Model Name,Battery cell composition,Is Assembly Required,Number of Pieces,Weight,Other display features,Form factor,Whats in the box,Lithium Battery Energy Content,Number of Lithium Ion Cells,Number of Lithium Metal Cells
226,https://www.amazon.in/American-Tourister-40X-01-009/dp/B00FRCNSZ0/ref=sr_1_229?crid=2M096C61O4MLT&keywords=bags&qid=1692691366&sprefix=ba%2Caps%2C283&sr=8-229,American Tourister Nylon 65 cms Blue Travel Duffle (40X (0) 01 009),"2,099",4.3,"2,738",65 x 30 x 33 cm; 930 Grams,10 October 2013,American Tourister,B00FRCNSZ0,China,Unisex,,"SAMSONITE SOUTH ASIA PVT. LTD GAT NO.159 TO 163,GONDE,TALUKA-IGATPURI NASIK 422403;Tel No. 02553-229700",930 g,65 x 30 x 33 Centimeters,1 count,Duffle,,,,,,,,,,,40X (0) 01 009,Duffle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,https://www.amazon.in/Backpack-Colleges-Luggage-Waterproof-Stylish/dp/B09GYGCK54/ref=sr_1_230?crid=2M096C61O4MLT&keywords=bags&qid=1692691366&sprefix=ba%2Caps%2C283&sr=8-230,URBAN CARRIER Large 45 Liters Medium Backpack for school and colleges laptop bag luggage bag travel bag Unisex office bag for men Waterproof School Bag for girls stylish backpack for men,579,3.9,503,25 x 25 x 4 cm; 690 Grams,21 September 2021,,B09GYGCK54,India,Unisex-adult,,,690 g,25 x 25 x 4 Centimeters,1 Count,,,,,,,,,,,,UC-10008-SCHOOL-BAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,https://www.amazon.in/Tabelito-Laptop-Backpack-15-6-inch-Repellent/dp/B08Y3L4PHK/ref=sr_1_231?crid=2M096C61O4MLT&keywords=bags&qid=1692691366&sprefix=ba%2Caps%2C283&sr=8-231,"TABELITO Casual Laptop Backpack 15.6-inch, 25 LTR Water Repellent",548,4.2,423,14.48 x 30.99 x 50.8 cm; 449 Grams,5 March 2021,"Tabelito Trade India, Tabelito Trade India, Prop No: 5, Ground Floor, Kh No:641, Village Rithala, Land Mark: Near Suzuki service center (Rithala), Contact : +919958166528",B08Y3L4PHK,India,unisex-adult,Tabelito Trade India,"Tabelito Trade India, Prop No: 5, Ground Floor, Kh No:641, Village Rithala, Land Mark: Near Suzuki service center (Rithala), Contact : +919958166528",449 g,14.5 x 31 x 50.8 Centimeters,1 Count,Casual Laptop Backpack,,,,,,,,,,,Laptop Backpack,Laptop backpack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,https://www.amazon.in/STRABO-Defender-Laptop-weight-resistant/dp/B0C9HB5SYN/ref=sr_1_232?crid=2M096C61O4MLT&keywords=bags&qid=1692691366&sprefix=ba%2Caps%2C283&sr=8-232,"STRABO Defender Laptop Bag, Light weight & Water resistant - Unisex Bag",999,4.8,16,36 x 22 x 46 cm; 540 Grams,26 June 2023,STRABO BAGS AND ACCESSORIES LLP,B0C9HB5SYN,India,unisex-adult,,,540 g,36 x 22 x 46 Centimeters,,,,,,,,,,,,,Defender_Aqua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,https://www.amazon.in/POLESTAR-Ranker-Casual-Bagpack-Backpack/dp/B08421BRQ2/ref=sr_1_233?crid=2M096C61O4MLT&keywords=bags&qid=1692691366&sprefix=ba%2Caps%2C283&sr=8-233,"POLESTAR Ranker 15.6 inch 32 LTR Casual Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Backpack, Water Resistant and Light Weight, 1 year Warranty",709,4.1,"7,585",20 x 30 x 45 cm; 510 Grams,19 January 2020,"POLESTAR, JAI AMBAY ENTERPRISES ,03AAFFJ0421M1ZQ, B -29 ,Sports & Surgical complex,Kapurthala Road, Jalandhar Punjab 140021 India . +91 9914112308 , polestarbags@gmail.com",B08421BRQ2,India,unisex-adult,"JAI AMBAY ENTERPRISES, B -29 ,Sports & Surgical complex,Kapurthala Road, Jalandhar 140021, India +919914112308",,510 g,20 x 30 x 45 Centimeters,1.00 Number,Casual Laptop Bag,,,,,,,,,,,PS_RANKER_BLUE,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,https://www.amazon.in/Half-Moon-Resistant-Laptop-Backpack/dp/B09842K4RQ/ref=sr_1_234?crid=2M096C61O4MLT&keywords=bags&qid=1692691366&sprefix=ba%2Caps%2C283&sr=8-234,"Half Moon 35L Water Resistant 15.6 inch Laptop Bag for Men/Backpack for Men, Black | Office Bag for Men/Office Bag for Women with Padded Laptop Compartment | Rain Cover & Reflective Strips",699,3.9,347,45 x 31 x 22 cm; 540 Grams,28 June 2021,AB Amazing Bags,B09842K4RQ,India,unisex-adult,,,540 g,45 x 31 x 22 Centimeters,1 Count,,,,,,,,,,,,Laptop Bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,https://www.amazon.in/Fur-Jaden-Rucksack-Backpack-BM43_Blue/dp/B07PS38XSP/ref=sr_1_237?crid=2M096C61O4MLT&keywords=bags&qid=1692691366&sprefix=ba%2Caps%2C283&sr=8-237,Fur Jaden Hiking Camping Rucksack Casual 10 Ltrs Blue Casual Backpack,239,3.6,"7,976",23 x 10 x 39 cm; 140 Grams,18 March 2019,"Fur Jaden, 3-C, Jai Hind Bld, Dr AM Road, Bhuleshwar, Mumbai 400002, 8080888028",B07PS38XSP,India,,,,140 g,23 x 10 x 39 Centimeters,1 count,Casual Backpack,,,,,,,,,,,BM43A,1 Casual Backpack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,https://www.amazon.in/American-Tourister-Unisex-Laptop-Backpack/dp/B0C8649NY8/ref=sr_1_238?crid=2M096C61O4MLT&keywords=bags&qid=1692691366&sprefix=ba%2Caps%2C283&sr=8-238,"American Tourister SHAW Unisex Laptop Backpack - Teal, Unisex, 17'' Laptop Compatible with Multi-Level Organizer and External Bottle Pocket","1,689",3.3,10,20 x 30.5 x 47.5 cm; 490 Grams,4 July 2023,"IFF, INDIA, IFF, India",B0C8649NY8,India,Unisex-adult,"Samsonite, India","Iff, India / Samsonite",490 g,20 x 30.5 x 47.5 Centimeters,1 count,Laptop Backpacks,,,,,,,,,,,LV6 (0) 11 002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,https://www.amazon.in/Wildcraft-Backpack-Pacto-4-0-Black/dp/B0C4Y9SBW2/ref=sr_1_239?crid=2M096C61O4MLT&keywords=bags&qid=1692691366&sprefix=ba%2Caps%2C283&sr=8-239,"Wildcraft Laptop Backpack Pacto 4.0 Plus (Black, Grey)","3,495",3.0,1,30 x 12 x 40 cm; 1.27 Kilograms,11 May 2023,,B0C4Y9SBW2,India,unisex-adult,,,1 kg 270 g,30 x 12 x 40 Centimeters,,,,,,,,,,,,,Pacto 4.0 Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,https://www.amazon.in/Elegant-Leatherette-Waterproof-Backpack-Business/dp/B0C4GVCM3Y/ref=sr_1_240?crid=2M096C61O4MLT&keywords=bags&qid=1692691366&sprefix=ba%2Caps%2C283&sr=8-240,Elegant 16 inch 28 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack,899,4.0,7,33 x 33 x 48 cm; 500 Grams,6 May 2023,,B0C4GVCM3Y,India,Unisex-adult,,,500 g,33 x 33 x 48 Centimeters,,,,,,,,,,,,,Sports-Classic-Blk/Grn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,https://www.amazon.in/Half-Moon-Maverick-Spacious-Compartment/dp/B0C16VZCK7/ref=sr_1_241?crid=2M096C61O4MLT&keywords=bags&qid=1692691366&sprefix=ba%2Caps%2C283&sr=8-241,"Half Moon Maverick 35L Unisex Spacious School/Laptop/College/Office Travel Backpack Bag for Men Women Boys & Girls with 15.6 inch Padded Laptop Compartment, Multiple Pockets & Rain Cover",699,3.2,8,26 x 36 x 49 cm; 800 Grams,1 April 2023,"Half_Moon, Half_Moon, New Delhi",B0C16VZCK7,India,Unisex-child,,,800 g,26 x 36 x 49 Centimeters,1.00 school bag,Bag for men,,,,,,,,,,,school bags for boys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,https://www.amazon.in/F-Gear-Talent-Laptop-Backpack-Grey/dp/B078KS2FX1/ref=sr_1_242?crid=2M096C61O4MLT&keywords=bags&qid=1692691366&sprefix=ba%2Caps%2C283&sr=8-242,"F Gear Talent Laptop Backpack With Rain Cover 32 Liters (Grey,Black)","1,329",4.4,"1,153",20 x 32 x 50 cm; 870 Grams,22 December 2017,"Uber Fashion Merchandise Pvt. Ltd., Uber Fashion Merchandise Pvt. Ltd. No. 17G/46-3 & 17G/46-3-1 , 1st & 2nd Floor, Industrial Suburb, 2nd Stage, Yeshwantpur, Next to Sapna Books on MEI road, Bangalore – 560 022. INDIA Tel: 9066161590",B078KS2FX1,India,Unisex-adult,"Uber Fashion Merchandise Pvt. Ltd. F Gear, Jindal Edifice, No 90/2, 3rd Main, 2nd Stage, Industrial Suburb, Yeshwantpur, Bengaluru, Karnataka 560092",,870 g,20 x 32 x 50 Centimeters,1 count,Casual Backpack,,,,,,,,,,,Uber01035,Pack of 1 Backpack,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,https://www.amazon.in/FUR-JADEN-Backpack-Compartment-Organizer/dp/B0BYSZ3TKW/ref=sr_1_243?crid=2M096C61O4MLT&keywords=bags&qid=1692691366&sprefix=ba%2Caps%2C283&sr=8-243,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",799,4.4,121,13 x 30 x 45 cm; 450 Grams,17 March 2023,"FUR JADEN, Fur Jaden, 3C Jai Hind Bld, Dr AM Road, Bhuleshwar, Mumbai 400002",B0BYSZ3TKW,India,Unisex-adult,"Fur Jaden, 3C Jai Hind Bld, Dr AM Road, Bhuleshwar, Mumbai 400002",,450 g,13 x 30 x 45 Centimeters,1.00 count,Laptop Backpack,,,,,,,,,,,BM89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,https://www.amazon.in/HP-Lightweight-100-Gray-Backpack/dp/B08CY1V6P7/ref=sr_1_244?crid=2M096C61O4MLT&keywords=bags&qid=1692691366&sprefix=ba%2Caps%2C283&sr=8-244,HP Lightweight 100 Laptop Backpack with Elastic and Padded Shoulder Straps (Gray),"1,090",4.0,175,30.99 x 11.99 x 44.5 cm; 450 Grams,21 July 2020,Korrun India Pvt. Ltd.,B08CY1V6P7,India,,Korrun India Pvt. Ltd.,Korrun India Pvt. Ltd.,450 g,31 x 12 x 44.5 Centimeters,1 Unit,Backpack,,,,,,,,,,,1B3M4AA,Backpack,,HP,,,,,,Lightweight Range,Gray,44.5 Centimeters,11.99 Centimeters,15.6 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,https://www.amazon.in/Gear-Black-Laptop-Backpack-BUSCLIMBR0109/dp/B015C73FCA/ref=sr_1_243?crid=2M096C61O4MLT&keywords=bags&qid=1692691424&sprefix=ba%2Caps%2C283&sr=8-243,Gear Climber 35L Water Resistant Office Laptop Bag/Backpack for Men/Women(Black),"1,099",4.0,358,52 x 33 x 21 cm; 584 Grams,14 September 2015,"Gear Merchandise PVT LTD, Gear Merchandise PVT LTD E/12 West Chowbaga Gulshan colony KoLkata-700100 Contact 9830403366",B015C73FCA,India,Unisex-adult,Gear Merchandise PVT LTD E/12 West Chowbaga Gulshan colony KoLkata-700100 Contact 9830403366,,584 g,52 x 33 x 21 Centimeters,1 count,Laptop Backpacks,,,,,,,,,,,BUSCLIMBR0109,Laptop Backpack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,https://www.amazon.in/Genie-compartments-Resistant-Lightweight-Travelling/dp/B097JJ64SH/ref=sr_1_244?crid=2M096C61O4MLT&keywords=bags&qid=1692691424&sprefix=ba%2Caps%2C283&sr=8-244,"Genie Fringe Laptop Backpack for Women, 3 compartments, Stylish and Trendy College Bags for Girls, Water Resistant and Lightweight Bags for Office and Travelling Purpose. 36 litres","1,305",4.5,15,23 x 33 x 48 cm; 580 Grams,2 March 2023,"Safari, Safari Industries Ltd 301/302, A-Wing, The Qube, M.V.Road, Marol, Andheri(East), Near international Airport Mumbai- 400059 +91-22-40381851/838",B097JJ64SH,Bangladesh,Womens,"Safari Industries Ltd 301/302, A-Wing, The Qube, M.V.Road, Marol, Andheri(East), Near international Airport Mumbai- 400059 +91-22-40381851/838","Safari Industries Ltd 301/302, A-Wing, The Qube, M.V.Road, Marol, Andheri(East), Near international Airport Mumbai- 400059 +91-22-40381851/838",580 g,23 x 33 x 48 Centimeters,,Backpack,,,,,,,,,,,FRINGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,https://www.amazon.in/bg1905-Capacity-Laptop-Travelling-Backpack/dp/B082MKHDJ1/ref=sr_1_245?crid=2M096C61O4MLT&keywords=bags&qid=1692691424&sprefix=ba%2Caps%2C283&sr=8-245,TSPARK Red Lemon bg1905 15.6 inch 35 LTR Capacity Laptop Bag for Men Travelling Hiking Backpack for Men and Women,"2,799",4.1,96,37 x 19 x 50 cm; 1.2 Kilograms,10 December 2019,,B082MKHDJ1,China,Men,,,1 kg 200 g,37 x 19 x 50 Centimeters,1 Count,,,,,,,,,,,,BG1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,https://www.amazon.in/Flamingo-Cosmetic-Sichumaria-Water-Resistant-Organizer/dp/B0B1HNQHXD/ref=sr_1_246?crid=2M096C61O4MLT&keywords=bags&qid=1692691424&sprefix=ba%2Caps%2C283&sr=8-246,Sichumaria Flamingo Cosmetic Bag Portable Travel Makeup Bag for Women Large Travel Water-Resistant Zipper Makeup Organizer for Girls Make Up Bag Brush Bags (Pink),199,3.9,80,18 x 9 x 13 cm; 60 Grams,17 May 2022,,B0B1HNQHXD,India,,,,60 g,18 x 9 x 13 Centimeters,1 count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,https://www.amazon.in/Half-Moon-Travelling-Rucksack-Compartment/dp/B09WDGZ32L/ref=sr_1_247?crid=2M096C61O4MLT&keywords=bags&qid=1692691424&sprefix=ba%2Caps%2C283&sr=8-247,Half Moon 55 litres Travelling Laptop Bag/Rucksack Backpack for Luggage Travel Journey Trekking Hiking Bags for Men Women Boys and Girls with Laptop Compartment & Rain Cover,979,4.0,579,49 x 36 x 22 cm; 800 Grams,24 March 2022,Half_Moon,B09WDGZ32L,India,unisex-adult,,,800 g,49 x 36 x 22 Centimeters,1 Count,,,,,,,,,,,,bags for mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,https://www.amazon.in/Hilfiger-Connor-Backpack-TH-CONNORLAP07/dp/B07N99SXB1/ref=sr_1_248?crid=2M096C61O4MLT&keywords=bags&qid=1692691424&sprefix=ba%2Caps%2C283&sr=8-248,Tommy Hilfiger Connor Laptop Backpack,"1,800",4.2,130,33 x 15 x 47 cm; 300 Grams,31 January 2019,"Brand Concepts Ltd, Brand Concepts Ltd 140/2/2, Ring Road Sqaure,, Musakhedi, Indore, Madhya Pradesh 452010",B07N99SXB1,India,,"Brand Concepts Ltd 140/2/2, Ring Road Sqaure,, Musakhedi, Indore, Madhya Pradesh 452010",,300 g,33 x 15 x 47 Centimeters,2 count,BACKPACK,,,,,,,,,,,TH/CONNORLAP07,"1 Backpack, 1 Warranty Card",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,https://www.amazon.in/Safari-Swagpack-Backpack-Compartments-Raincover/dp/B09B25QMKY/ref=sr_1_249?crid=2M096C61O4MLT&keywords=bags&qid=1692691424&sprefix=ba%2Caps%2C283&sr=8-249,Safari Swagpack 35 Ltrs Large Laptop Backpack With 3 Compartments and Raincover - Black (SWAGPACK19CBBLK),"1,255",3.7,503,20 x 33 x 47 cm; 350 Grams,22 July 2021,"Safari Industries, 302-303, A Wing, The Qube CTS No.1498, A/2, Sir Mathuradas Vasanji Rd, Marol, Andheri East, Mumbai, Maharashtra 400059",B09B25QMKY,India,unisex-adult,"302-303, A Wing, The Qube CTS No.1498, A/2, Sir Mathuradas Vasanji Rd, Marol, Andheri East, Mumbai, Maharashtra 400059","302-303, A Wing, The Qube CTS No.1498, A/2, Sir Mathuradas Vasanji Rd, Marol, Andheri East, Mumbai, Maharashtra 400059",350 g,20 x 33 x 47 Centimeters,,Laptop Backpack,,,,,,,,,,,SWAGPACK19CBBLK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,https://www.amazon.in/MY-FAV-Resistant-Polyester-Lightweight/dp/B0BS1GGW8Q/ref=sr_1_250?crid=2M096C61O4MLT&keywords=bags&qid=1692691424&sprefix=ba%2Caps%2C283&sr=8-250,"MY FAV Water Resistant Polyester Backpack for Men/Women Travel, Business, College with Smooth Runner Zipper and Lightweight Casual Bag (11.5 Liter)",249,3.0,5,8 x 26 x 36 cm; 200 Grams,10 January 2023,"Mangal Trading Co, Mangal Trading.co,909/59 G/F IST FLOOR, LEKHU NAGAR, TRI NAGAR, North Delhi, Delhi, 110035,ph no-9811084672,mangaltradingco15@gmail.com",B0BS1GGW8Q,India,unisex-adult,"Mangal Trading.co,909/59 G/F IST FLOOR, LEKHU NAGAR, TRI NAGAR, North Delhi, Delhi, 110035,ph no-9811084672,mangaltradingco15@gmail.com","Mangal Trading.co,909/59 G/F IST FLOOR, LEKHU NAGAR, TRI NAGAR, North Delhi, Delhi, 110035,ph no-9811084672,mangaltradingco15@gmail.com",200 g,8 x 26 x 36 Centimeters,1.00 count,School Bag,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,https://www.amazon.in/Gear-ltr-Black-Orange-DUFPRO2000106/dp/B00Z93WSVW/ref=sr_1_253?crid=2M096C61O4MLT&keywords=bags&qid=1692691424&sprefix=ba%2Caps%2C283&sr=8-253,Gear polyester 44 cms Duffle Bag(DUFPRO2000106_Black),429,4.3,837,23 x 44 x 23 cm; 340 Grams,9 June 2015,"Gear Merchandise PVT LTD, Gear Merchandise PVT LTD E/12 West Chowbaga Gulshan colony KoLkata-700100 Contact 9830403366",B00Z93WSVW,India,Unisex,Gear Merchandise PVT LTD E/12 West Chowbaga Gulshan colony KoLkata-700100 Contact 9830403366,,340 g,23 x 44 x 23 Centimeters,1 count,Bag,,,,,,,,,,,DUFPRO2000106,Duffel Bag,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,https://www.amazon.in/Dolfin-Backpack-Charging-Resistant-Compartment/dp/B0C5RNGRBP/ref=sr_1_254?crid=2M096C61O4MLT&keywords=bags&qid=1692691424&sprefix=ba%2Caps%2C283&sr=8-254,"Dolfin WaterProof Unisex Laptop Backpack 32L with USB Charging Port C, 15.6 inch Compartment, Water-Resistant and Scratch Resistant, Premium Material Laptop Office Bag for Men and Women","1,699",5.0,3,28 x 18 x 42 cm; 720 Grams,19 May 2023,"J.k Enterprises, J.K. Enterprises, Nagpur, Maharashtra, India. Customer care- contact@dolfinbags.com",B0C5RNGRBP,China,unisex-adult,,J.k Enterprises,720 g,28 x 18 x 42 Centimeters,1.00 count,,,,,,,,,,,,434534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,https://www.amazon.in/Amazon-15-6-Inch-Backpack-College-Anti-Theft/dp/B0C8NWKRRH/ref=sr_1_255?crid=2M096C61O4MLT&keywords=bags&qid=1692691424&sprefix=ba%2Caps%2C283&sr=8-255,"Amazon Basics Slope 15.6-Inch Laptop Backpack for Office or College, Anti-Theft Design (23 L, Black)",869,4.3,218,29 x 17 x 47 cm; 710 Grams,14 July 2023,Outshiny India Pvt. Ltd.,B0C8NWKRRH,India,,"Outshiny India Pvt. Ltd. No.17, Ganesh Nagar, 8th B Cross Narayanappa Layout, Kodigehalli Bengaluru - 560097..",,710 g,29 x 17 x 47 Centimeters,,Laptop Backpack,,,,,,,,,,,FAIBPKBLKWT528023,,,Amazon basics,,,,,,Slope Basics Black Laptop Backpack,Black,47 Centimeters,17 Centimeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,https://www.amazon.in/Hilfiger-Laptop-Backpack-TH-FERNLAYLAP07/dp/B07P3F44K6/ref=sr_1_256?crid=2M096C61O4MLT&keywords=bags&qid=1692691424&sprefix=ba%2Caps%2C283&sr=8-256,Tommy Hilfiger 27 Ltrs,"1,924",3.9,31,45.72 x 81.28 x 47 cm; 690 Grams,21 February 2019,"Brand Concepts Ltd, Brand Concepts Ltd, 140/2/2 Musakedi Squre, Ring Road, Indore, MP, 452001",B07P3F44K6,India,Unisex-adult,"Brand Concepts Ltd, 140/2/2 Musakedi Squre, Ring Road, Indore, MP, 452001",Brand Cocnetps Ltd 140/2 Ring Road Musakhedi Square Indore MP 452001,690 g,45.7 x 81.3 x 47 Centimeters,,Laptop Backpack,,,,,,,,,,,TH/FERNLAYLAP07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,https://www.amazon.in/Mokobara-Backpack-litre-Brown-laptop/dp/B095PC3QPV/ref=sr_1_257?crid=2M096C61O4MLT&keywords=bags&qid=1692691424&sprefix=ba%2Caps%2C283&sr=8-257,"MOKOBARA Backpack 15.5"" Inch Laptop Backpack For Women (16 litres ) Improved (2022 - Model)","4,799",4.2,204,14 x 29 x 40 cm; 800 Grams,13 January 2021,"Designed By Mokobara Lifestyle Private Limited, Mokobara Lifestyle Private Limited, Bangalore. Customer Care: Email : hello@mokobara.com Contact no. 7975298840 (10:30AM - 5:30PM MON-FRI)",B095PC3QPV,China,Unisex-adult,Mokobara,Mokobara,800 g,14 x 29 x 40 Centimeters,1.00 count,The Backpack - Nice and Dusty,,,,,,,,,,,TSBPK12CND22001,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,https://www.amazon.in/American-Tourister-Laptop-Backpack-BLACK/dp/B0C65ZF9SP/ref=sr_1_258?crid=2M096C61O4MLT&keywords=bags&qid=1692691424&sprefix=ba%2Caps%2C283&sr=8-258,American Tourister RON Laptop Backpack 01 BLACK,"1,999",3.7,6,23 x 31 x 46 cm; 780 Grams,4 July 2023,"Balaji Industries, Balaji Industries, India",B0C65ZF9SP,India,unisex-adult,"Balaji Industries, India","Samsonite, India",780 g,23 x 31 x 46 Centimeters,1 count,Laptop Backpacks,,,,,,,,,,,LQ8 (0) 09 001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,https://www.amazon.in/Half-Moon-Waterproof-Laptop-Backpack/dp/B09QM8XTXP/ref=sr_1_259?crid=2M096C61O4MLT&keywords=bags&qid=1692691424&sprefix=ba%2Caps%2C283&sr=8-259,Half Moon 30L Waterproof 15.6 inch Laptop Office School College Bag Backpack for Men Women Boys & Girls,589,3.6,382,45 x 31 x 22 cm; 430 Grams,18 January 2022,Half_Moon,B09QM8XTXP,India,unisex-adult,,,430 g,45 x 31 x 22 Centimeters,,school bags for boys,,,,,,,,,,,Laptop backpack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,https://www.amazon.in/Puma-7685302-teamGOAL-Gym-Sack/dp/B09JSY8X89/ref=sr_1_260?crid=2M096C61O4MLT&keywords=bags&qid=1692691424&sprefix=ba%2Caps%2C283&sr=8-260,Puma Unisex-Adult teamGOAL 23 Gym Sack Electric Blue Lemonade-Black (7685302),309,5.0,1,45 x 35.5 x 13 cm; 200 Grams,19 October 2021,"Puma, Kanaan Saigon Co., Ltd. DUC HOA HA VILLAGE DUC HOA TOWN 853950 - LONG AN PROVINCE",B09JSY8X89,Vietnam,Unisex-adult,Puma Sports India Pvt Ltd,Puma Sports India Pvt Ltd,200 g,45 x 35.5 x 13 Centimeters,1.00 count,,,,,,,,,,,,7685302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,https://www.amazon.in/NOVICZ-HK001-TRAWOC-SKYBLUE-Blue-Rucksack/dp/B079N6KHPJ/ref=sr_1_259?crid=2M096C61O4MLT&keywords=bags&qid=1692691486&sprefix=ba%2Caps%2C283&sr=8-259,"TRAWOC 60 Ltr Trekking Rucksack Travel Bag Hiking Backback, 1 Year Warranty, HK001","1,625",4.3,"3,932",33 x 25 x 75 cm; 449 Grams,20 February 2018,"TRAWOCTM, TRAWOC Gears, Customer care: mail@trawoc.com, Whatsapp: 86067 96695",B079N6KHPJ,India,unisex-adult,,,449 g,33 x 25 x 75 Centimeters,1.00 count,Rucksack,,,,,,,,,,,HK001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,https://www.amazon.in/Lino-Perros-Womens-Floral-Peach/dp/B0B57B7KV7/ref=sr_1_260?crid=2M096C61O4MLT&keywords=bags&qid=1692691486&sprefix=ba%2Caps%2C283&sr=8-260,Lino Perros womens handbag,"1,168",4.1,"3,496",38.1 x 7.62 x 27.94 cm; 600 Grams,27 June 2022,"SUMITSU APPAREL PVT. LTD, Plot No. 324, Phase IV, Sector 18, Gurugram, Haryana ,, SUMITSU APPAREL PVT. LTD, Plot No. 324, Phase IV, Sector 18, Gurugram, Haryana , 122016, Ph. 0124 234 0217",B0B57B7KV7,India,Womens,"SUMITSU APPAREL PVT. LTD, Plot No. 324, Phase IV, Sector 18, Gurugram, Haryana , 122016, Ph. 0124 234 0217","SUMITSU APPAREL PVT. LTD, Plot No. 324, Phase IV, Sector 18, Gurugram, Haryana , 122016, Ph. 0124 234 0217",600 g,38.1 x 7.6 x 27.9 Centimeters,1.00 count,Tote bag,,,,,,,,,,,LWHB02253FLORALPEACH,Messenger Bag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
